Transaction ID,Customer ID,Internal ID,Original Internal ID,Obligor Name,City,Country,Zip Code,Industry Code,Industry Code Type,Obligor Internal Risk Rating,TIN,Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Original Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Committed Exposure Global,Utilized Exposure Global
TXN425431,JEZKRXE7HI,QQ3OANNXY0,6K5XXKE5LN,Company 303,City 64,DE,76483,629611,2,B+,,,TSLA,DYSYH5,HBYWNVWCC8AF,OQ3OGD9P8ZK0,2012-01-10,2027-02-10,10,27,22183119,21788374
TXN777233,MJD8V45MXD,LHPOD2R09H,3JLQHTKLJB,Company 461,City 41,DE,94237,548234,3,A+,97-4097022,LSE,TSLA,QFAQVT,79Y5CVVVH7DM,EEWDAEBNQXBW,2024-05-22,2033-04-22,15,3,47461980,22743921
TXN170846,7RLP1L1ON7,297LJ8KW6D,GGEN26W017,Company 259,City 12,CA,96569,765327,2,A,,NASDAQ,GOOGL,A576BP,7RLIWCRKXM6E,5YJVC5YOO988,2011-11-13,2034-02-24,0,1,43060609,2219787
TXN690773,8M55VS32AL,K033GIZ48W,O4PCQ5L3Q0,Company 341,City 36,FR,21966,873416,3,A,37-6710724,NASDAQ,MSFT,ND3WEJ,11ISL0HGPASY,KLFOCZ55Y4R8,2018-08-27,2030-05-10,16,4,39816630,41911104
TXN496861,3CF16SWNC3,WDX44BTSKF,BJFJV4Q4M2,Company 656,City 57,DE,39723,796018,1,C,68-8345190,,AAPL,37A0ZH,NDEOL5SQ7MAD,943TXADATLNW,2024-04-27,2034-01-10,17,12,11097543,19820124
TXN572166,1WMIAL4K78,I0L9NZKHPH,5J1K9HNV3X,Company 889,City 92,CA,86679,55704,2,B+,62-3481272,NYSE,,41R6GR,F8FRX8YQ5S2F,SBI4WQSBSN16,2015-07-22,2039-01-19,2,2,6873549,17152641
TXN653928,7F1K0FI0IT,K3VW0MZIEE,0SOYMBSM4T,Company 788,City 1,CA,42185,15870,2,B,74-9845784,,MSFT,Y1HPAD,BPCBJ6KX8U3J,QE9JX9AY5EID,2016-10-16,2031-10-11,5,22,41355102,7743391
TXN742504,OYRVT161A8,PLG6ZQ8EM9,WWV1IAQKGN,Company 883,City 26,FR,25123,227857,2,B+,26-6883123,NASDAQ,MSFT,Q0LQEO,TVAGTFJ8RNC3,6604LIRJIUYT,2021-03-16,2028-01-16,0,19,43020236,5500155
TXN964069,SLUE38GYD8,WC3ATQXJM5,ITQYJFI5KX,Company 124,City 55,DE,23030,993305,2,A+,51-9023673,,GOOGL,KJHT0T,8KX1EQIPX5BH,SBI4ULC2NM1E,2020-03-25,2027-09-26,13,17,24150038,5509929
TXN754878,A75LM964IE,GCUTQA4D29,FP1IZSNR3A,Company 669,City 4,UK,31464,409516,3,B,,,,IOLVGD,PUJDKFMSXIGD,WD8RA3UYZJFZ,2010-06-02,2036-07-09,6,14,34856383,11925900
TXN326742,S81DU0Y6YG,MAIMH2KRDN,S1SAR1OXWL,Company 597,City 40,DE,84128,180694,1,A+,94-6762508,LSE,,E9UJJN,M3BJLBSKGCEX,0R55V3QVS8FP,2022-03-29,2029-05-27,15,27,48165138,32324415
TXN495412,RUUOBYUF0D,UE1AB2J7L0,LDWTZV3P74,Company 122,City 8,DE,79998,403354,1,A,,NASDAQ,AAPL,1PRQ6U,ONMSBEY1RDQ3,QH6PB63RVY6A,2024-02-13,2030-08-24,5,3,1311408,23578087
TXN934719,NARLK2UXY8,ZZENEXR9ZA,DDBS475SW6,Company 442,City 30,FR,54059,645459,2,A,,NASDAQ,MSFT,3WDDMY,7RW96NIULHN5,0ORTCFC6DF8J,2024-08-03,2030-06-16,12,30,17298726,17773032
TXN379605,NVX8IFST3A,AKZQ5TFB0G,6R0OSJGG7Z,Company 947,City 11,US,68401,380940,2,C,,,TSLA,CH74UY,1QQ946KVW164,6BTPVPRR5MPQ,2013-12-08,2031-08-05,19,27,47271510,29698248
TXN946844,JYY4ESDH49,GVEJCMYGWD,VRJZZYZJS7,Company 781,City 69,FR,95155,956791,3,C,29-2615594,,,2UTM8G,EIP2A2FACWJS,QRG2YAFP1SP9,2011-08-12,2034-03-23,12,28,34618159,34630079
TXN758462,9OY5I905P3,BISGDNA29X,E05LNNY8KX,Company 103,City 59,CA,91834,491450,3,A+,64-6776567,NYSE,TSLA,QQBX3P,E904KA7KROQK,SU7RL5X8SHG9,2011-02-21,2039-07-23,13,16,15952316,48063267
TXN539122,EMFXLCPR6K,SG9B3GI0F4,E6PS2I1SMS,Company 981,City 3,DE,66753,321234,1,C,,NASDAQ,GOOGL,75OH3D,LQASGFR4O4ID,I0WJ1QKX9BUX,2019-03-29,2037-11-18,13,2,36649310,4527900
TXN142034,ORBUG4W8JS,JJUF515L5W,84DXR8QMKS,Company 431,City 25,UK,78291,298685,3,C,34-7331685,,GOOGL,DZS9M8,XIZ41BB7LE0J,CJ6P75C53KS2,2016-12-05,2038-07-21,17,29,12046041,33218232
TXN744590,9UZX366K8W,7XB5JZHUI6,XIY88UVQKV,Company 421,City 35,UK,73018,666012,1,B+,79-2933594,NYSE,,XS62M2,Y47T9FM22V82,F43TE0LRHP7K,2012-10-31,2032-07-23,4,27,9562530,44729578
TXN243765,N57AGOWIXA,TZ3KC3FJAW,IBV69VFKBT,Company 859,City 91,CA,59689,825790,2,B,34-6845162,NYSE,MSFT,V35ZL4,CK227GVU1MLH,CBM2VS8KG6WR,2017-01-03,2040-04-30,7,23,1619010,20079065
TXN723151,9A0Z4S49YD,R4ZFLE18BS,R5A1JXPJYC,Company 899,City 43,US,20276,523272,1,C,13-1311178,NYSE,AAPL,5Y70RB,LB441SXOOK3D,D10XYZW1TUZQ,2023-05-13,2026-05-30,0,22,45251585,43365038
TXN261249,PE84HLAGIZ,YPZWKY4UMV,CNF71WMS9N,Company 893,City 96,US,76001,692891,2,A,34-8769433,NYSE,GOOGL,MQR1PF,ZW0900RMI4OL,OIH0MR86U4N4,2011-08-10,2026-09-02,1,2,22532965,3834990
TXN585302,P6SYOX1TYO,89JXVYL1O4,2ZK37N8J70,Company 891,City 87,UK,59724,958306,1,C,,NYSE,,CM51Y9,0HHD5GGZENHS,1CZVX4CP4BC6,2023-01-03,2033-08-09,18,20,31448047,41013779
TXN906128,98OBKDGYUM,7LF0X2AIXO,FRAI5AWC1K,Company 400,City 78,UK,60937,588056,1,B+,,NYSE,TSLA,ZSD3IV,U0JH1X4DWFHG,D3K7AELGMCF6,2024-06-18,2031-01-12,5,6,15588005,9854008
TXN127546,16JYL4C4QH,QNBVK9SVRM,EV3IEO4EMC,Company 434,City 80,CA,24078,292066,2,C,,LSE,,9PJ3MS,T2QRN4PT03R8,00QY64OJT25N,2020-12-17,2036-04-15,15,6,4042634,46649325
TXN203246,FNUACOI8ZE,XC8JS6XNYS,NTWFRHH3ZC,Company 133,City 18,UK,30550,325137,2,B,36-5050364,NASDAQ,,AG72K2,80B6SITI5R6U,0NDV8IGGFAET,2012-01-12,2030-10-14,14,12,48520005,44055392
TXN531479,BNIGQIHIN9,2TDLC8SWAE,EZFT78UBSQ,Company 453,City 3,UK,13247,356702,1,A+,,LSE,GOOGL,2BDMXO,DHVYU07FTARB,02N2UT3IG32G,2013-02-27,2025-01-06,9,21,5713938,2637047
TXN504335,ANW33LAB7D,7TVLOR18XZ,75C805WPEG,Company 688,City 40,CA,78089,490233,3,A+,,,MSFT,A231CP,NZNRCGEJJGAI,4XT8C2JU0WNY,2020-08-04,2040-03-12,10,19,26600731,45372550
TXN719464,G88R6ZM7XX,GUL5ZD1OVE,T4UP31T4OY,Company 907,City 94,DE,88272,311903,2,B+,34-1966191,NYSE,TSLA,PXB1R6,GLWNQTV1HLXG,SM63LE84WS0E,2013-04-16,2028-03-30,9,21,16329196,28986036
TXN879193,QJ6YU08E9U,CIYOLD0I70,4NYO4S8EIY,Company 686,City 96,CA,69877,381926,2,B,,,,SPZ57X,LJKIUDM6SOUG,CIB69IYC2RUS,2010-03-28,2029-12-11,18,6,37124420,4446262
TXN860279,DAASB8035J,R977AAXK3R,TY1HDONE4K,Company 217,City 90,CA,16953,160112,3,A,61-3814861,LSE,AAPL,3ESP83,86YL3EWQHSJS,Y5O0JSZKTPD1,2016-04-26,2031-09-16,4,7,25037943,40123177
TXN291670,T6436QCR8Y,4UPG0LOHEA,OI3MILGC9G,Company 143,City 73,UK,31575,809744,2,B+,,NASDAQ,,J472TX,3S05EWYJSIN9,ZOEFVWFV051L,2011-04-17,2029-11-01,18,28,28143739,991713
TXN605527,1QO761YPU9,DIFNSW22A1,0KLRHR4CV2,Company 458,City 38,US,22456,541214,1,C,,,TSLA,3RVIEA,S46WU6BCXGLI,NJTJY448NHQ7,2014-06-23,2030-08-31,14,3,5673440,5561132
TXN412028,HXOFFXS5HW,E8UYOBGJ35,BTLCD4DLJR,Company 822,City 68,US,88051,265928,2,B,76-8063622,,TSLA,ELOQT6,KEA7E34FVR1R,E8LC896IZZ4M,2020-10-06,2027-03-08,18,6,42173852,7797987
TXN328593,Q8KMOXQ325,ROVMY1EIZI,CTL98CC0RB,Company 582,City 82,US,65782,815082,1,B,91-7574687,NYSE,AAPL,AFT2GC,U4M68B26PHKE,CJ7S77B4YYLZ,2020-07-01,2028-01-19,5,23,17641342,6917825
TXN339694,MRKO8VXO5N,Q80X39WCDQ,VMYNXFMJJ6,Company 238,City 20,UK,86467,446651,3,B+,,LSE,,2NGWU5,H7TEDWRKRDRD,HPPPZCA3ZV6Z,2013-07-10,2037-02-15,4,4,27609585,31781301
TXN386552,0HZUSO0M9D,NATQ96HQ2K,JTYZN30QK9,Company 338,City 84,DE,59735,778797,3,A,,LSE,GOOGL,YCYU31,GFZWNIKZFAPJ,C3KTJI5WADKU,2024-09-20,2028-04-29,7,3,6550509,18672455
TXN399210,AYNZAAEIJ5,ME83AE3CD6,QZQKFNFLWK,Company 436,City 13,FR,66802,82277,3,C,26-9556850,LSE,GOOGL,A5IM5Z,CON6U6LINUWH,E1NT3B5NBROK,2023-09-09,2032-10-22,4,24,25724684,21640636
TXN903346,ZE41BGTSY5,UOY6BGWWFM,L76B6YAC7W,Company 617,City 34,DE,88996,322565,1,A,57-5246900,,,4YL4DZ,DXHSWM4HIX22,IEGWPUUMIYPD,2011-06-13,2040-09-19,15,26,29498317,29631709
TXN910093,BQ3K6L403X,CPIP85N6UR,FHHOPGKN8Q,Company 608,City 19,FR,97267,17125,1,B,,LSE,MSFT,1E8W6T,6XYXEMY45AM9,KGNVXU8GSG1O,2013-07-23,2026-03-09,19,6,47706504,39732668
TXN587884,B1MTS9Y78H,2S1YWJEINE,BM50OU9G7K,Company 22,City 97,CA,70403,284242,1,B,,LSE,AAPL,9ZH6RV,3P86EP0FAG7G,D2GWSU3P48UP,2023-07-30,2034-03-25,6,29,45063722,46769607
TXN513963,UY6CSQBQOK,3D0PU3M4UL,6VEEJ4SZYY,Company 630,City 1,CA,70628,348321,1,B+,36-4007634,NASDAQ,AAPL,M7NQQK,CX9UNWA7WURJ,NNOSWQPW8TOV,2014-09-04,2026-02-08,19,18,44532671,45562356
TXN795372,RB08G4CSKT,44JL0N547E,FSFSL877QX,Company 760,City 83,CA,90838,817730,2,B,,NASDAQ,GOOGL,UW37M3,05M8RT1PLZME,W9JM70E9NHHC,2015-01-17,2028-08-28,12,15,29277161,28331711
TXN190647,CAND6TKCI9,111X3TX5AH,G1THCOZUCP,Company 561,City 42,DE,47983,309537,1,A,87-2446313,,TSLA,I1M4ZH,K4KHZC7Q2ZRB,31SX26KZ9IMS,2023-10-05,2040-02-12,6,23,24827300,34746662
TXN709884,W7VYVP2HER,79ZM5TAPBE,O1HTLW9JKC,Company 803,City 56,CA,64378,985148,3,A+,99-6732529,NASDAQ,MSFT,409SK8,J3P34A19IUKF,8FK5DU8SI3H7,2024-05-16,2040-06-15,6,17,43886592,39059975
TXN508948,CNX7DMKUUY,Y1ULUAC7DA,WBLBVGJGQ0,Company 766,City 89,UK,63038,993142,1,A,,NYSE,AAPL,6ZRP7S,M2QIL99TQCK1,LY4X8RFRL71Y,2014-02-25,2040-03-04,0,2,37034604,34764573
TXN732566,FSFLLYGBGE,2ZJVRR8IAN,0KEZO3IO5Y,Company 175,City 7,FR,25160,267200,2,A,76-8178952,LSE,GOOGL,XJA8O0,2BMY02BA6VWN,WTA0FJ7WMRVO,2013-04-05,2036-08-28,17,25,3076872,34055534
TXN968743,29PVVRFK69,ZS44J8HFIP,GCTM6YBNKV,Company 336,City 11,US,12182,761316,2,A,99-3286784,,GOOGL,Y1IMI4,3EXM76QSH0YS,X4QGFLDGZ2JK,2017-08-16,2028-04-17,16,10,26386793,11140848
TXN588644,UQY0770V6O,7O94FQU6VT,1F8EHEOFVV,Company 356,City 35,FR,17066,647233,3,B+,,NYSE,AAPL,N79Q51,PPNNJ4ZJ0YM2,DUCOCUZWZ6NG,2016-05-06,2040-07-25,4,2,2488110,29243536
TXN347009,JNH5UI6KCO,0NWCR9AN6J,GR15CBOXMD,Company 323,City 70,DE,15545,158384,1,C,53-4566553,LSE,,M5ZU5Q,JJ3K6JF5MFM4,FPRQY8P5KGDH,2012-07-11,2025-07-13,4,20,22921133,25741863
TXN310654,JPQN9SYMYR,25M13LF05W,NYXYTD6Y90,Company 480,City 40,US,27904,255106,1,A,36-9647521,NYSE,,AAS082,MNX6AC5FNZFN,G1951WK19KLN,2021-02-12,2035-04-29,15,8,10585613,22538816
TXN719290,BBNCLHLQWC,2MU8BQLB8J,Q1HO4AEWKX,Company 337,City 4,CA,28844,393854,3,A,,NYSE,MSFT,EPKEU1,I5VDR7HHZKQW,LDYCCY7627KA,2023-06-01,2040-01-18,7,2,42033108,1475733
TXN720492,JMKPA42TBA,UZ6RS68X4M,9PXGUPP1T4,Company 254,City 5,UK,31352,503399,2,B,,NYSE,,DS5Y5Y,42UWGHQGPBYE,IT2A4CU0J550,2021-12-05,2039-11-27,0,25,39557994,36722598
TXN439020,K2285YVNOY,RXE54W8CUQ,F193AWP5P6,Company 932,City 70,FR,23273,689537,2,A,,,,ES7AO4,UDSX68MZ6T31,IJBVELORU38G,2017-03-08,2031-04-23,12,10,47788325,33521147
TXN492119,EIODV08TMW,QG6CGU6QSL,WW8K5VOSW6,Company 659,City 39,DE,85990,150284,3,C,86-8024547,NASDAQ,,DSL0D6,PBET2L2WY05Y,JNOG2PLNZ5DC,2025-05-24,2026-09-05,13,21,38769232,8274314
TXN834713,LD0F82T4DY,NT2HNWAEI8,FZULMA0FWT,Company 964,City 78,DE,29251,57062,2,A,47-1569593,LSE,GOOGL,DHJAJU,KLQFNA3HVJI3,5DWGTEGY2EUA,2012-07-10,2036-02-08,18,18,1449957,34859931
TXN424045,MC0ULLOF7K,3UCAYJ81V2,67ZIM5WGX0,Company 189,City 22,DE,48105,828731,2,A,32-5001431,LSE,GOOGL,NDXVQK,6X7OMXSZQUJB,RS4DGSDH62LJ,2020-11-06,2040-07-20,11,12,18196439,12708836
TXN346049,237GI0KTXI,RM6O97JHQ3,SVKX5NWWUL,Company 721,City 77,CA,13588,241379,1,A+,33-2611070,NASDAQ,MSFT,Y536P9,824H8LBQFHJW,G3CRGFG4RLX4,2025-07-01,2030-05-04,3,0,43242253,7740035
TXN238567,EPYTERU80E,HGWG098N07,SBI1CKWNZ4,Company 192,City 58,UK,76314,594662,3,A+,54-5115252,LSE,AAPL,F8Y0Q5,Z3N6I1OFWXAK,5CPTHKGU3493,2020-01-07,2038-04-18,12,4,14921042,48422336
TXN531950,W60W7AAFIP,FE1K4ZVH04,93TQ5WL8LV,Company 738,City 39,US,62306,105017,2,A+,,NYSE,MSFT,FA82RS,98J3S0253QJX,08DH6IPDFJI5,2025-03-13,2031-02-26,4,15,38752388,7555898
TXN672735,875SXAPG20,AMA267THSV,BGVMFFFKMS,Company 420,City 62,FR,59381,617127,3,A+,61-6287816,NYSE,AAPL,V7O4YZ,WSYJS1PX4FYU,AGA59ZZFSQ0N,2021-02-11,2036-08-25,17,20,7455738,49863052
TXN564763,GOT5TX7CT1,H9WL5M6VIT,0YT8RPUA6N,Company 321,City 66,CA,94156,550722,3,C,,NYSE,AAPL,6BITEE,JXIY87N61OB4,4HUSNF9N8003,2023-11-21,2031-11-29,8,20,1180503,40749241
TXN861275,R5O1EA8GSQ,2SRN1K34P1,WT2VYKMVSI,Company 344,City 39,CA,43754,653879,1,B,,NASDAQ,TSLA,OIQEX9,9BXP2BYB7YF8,QYC4MREP10N4,2020-05-01,2027-05-24,5,11,41449321,6660151
TXN279250,XRYUJM9WKR,MOY8RTCC6M,2YXIOFFBAY,Company 102,City 18,US,30052,286619,3,B+,,,AAPL,367TWX,97LN9THBK353,OUT4ZL4H2WHO,2024-10-27,2036-03-29,7,2,21431838,19261139
TXN525611,UESI0A9JW1,E6G1N10BE8,9WBE48X4PP,Company 374,City 84,CA,67488,716590,3,A+,,LSE,AAPL,ZK3KXX,JQUKMYCTQ7T6,Z2K86FH8CNWT,2024-04-29,2036-12-29,9,0,31023182,10322427
TXN949868,OAC7STTSQ3,ZRRY9JA840,WBKCX6FA1X,Company 65,City 10,US,69241,721606,3,B+,,NASDAQ,,CLVPL8,MC0WEA86PG2O,RVT141EBYF14,2015-03-07,2034-12-12,0,9,29370350,32164902
TXN972019,LM7KADAW23,GRNZ03Q27G,HNUSURD71N,Company 960,City 39,FR,15287,73923,3,A+,,NASDAQ,AAPL,ZMRXCL,NI9MV7JE0577,AEAMZ9SCHKXK,2015-09-20,2038-06-04,5,20,47135209,607188
TXN843599,CE0ZE06CFW,D7RH1FIPIU,YKOM33RQFL,Company 689,City 20,FR,82415,741057,1,A+,52-8413902,LSE,AAPL,C6XMPA,LMB947QQXHKI,HNUY2SWDGXAS,2021-01-08,2036-06-22,17,20,48070323,13245132
TXN631801,LSWXT9OX6Q,JTZDZ2R1F1,UP3AY0QR56,Company 278,City 56,US,52120,507759,3,C,,,,P51GP7,3YAMNKO6HZST,Q3IJEWSZM8DD,2010-04-22,2038-05-27,17,25,8400558,23785259
TXN664036,UTEYTENBV7,OY8P76PK6O,4TX6RHFOTR,Company 877,City 38,FR,74950,246809,2,A,59-7134441,NASDAQ,TSLA,ISPU3X,6OVKHYNEVJE3,1585EMYRC5OW,2014-04-23,2028-04-12,3,16,20733997,33715994
TXN525699,6QTHSY077E,BIBRADXE6C,5D2X67NDL6,Company 700,City 61,UK,67145,58642,3,B+,,NYSE,,QKF2SD,VDEKFAJMWZ5P,B13POPTYPOPP,2025-08-09,2027-06-21,16,0,34811859,41833622
TXN102259,55M62O8MOG,6JS4O5P1LI,E0NDDQU5Y9,Company 878,City 32,UK,91824,652415,1,B,26-3493667,LSE,AAPL,UQRM99,71PPDFVE5IFU,OE2WCFUE7H5K,2012-02-06,2029-12-31,6,24,25397033,1268532
TXN709740,X1FH53C4Z9,NIU03LXVK1,FWJ8P85YLR,Company 561,City 36,UK,33662,593626,2,A+,26-1967984,NASDAQ,MSFT,4RT6XB,8XMXTBXMG93V,EPNPVSTGN4VM,2019-10-25,2039-09-24,18,19,6169952,1514454
TXN866783,H8OPPZI2VI,8ZT0EKHDMQ,RP20FU0QLO,Company 658,City 45,CA,63069,630164,2,A+,,NASDAQ,,QDM9E8,WNVPOUDG8QAY,AGAOZE8FEIZ1,2018-06-01,2036-05-10,9,5,5397429,27361915
TXN759983,A86OV0E3WF,C4MN7NRYMJ,OAVS8NO7O6,Company 698,City 61,UK,73605,2116,1,A,53-9863360,LSE,AAPL,DNFFLD,DQN02K47U7S7,LZY0YP183UVJ,2022-01-03,2027-10-30,15,17,29247184,46939683
TXN953719,LMKS711WRN,8CD3A2L1TT,8RWDTHW63C,Company 638,City 27,FR,32306,359140,1,B,23-1671584,NYSE,AAPL,B5H51W,O4I3RDAE6ES9,S2SM3AJNU914,2013-06-28,2030-11-01,5,0,23504318,26803398
TXN207000,PTZ8SJYPD9,9R88IFIKK5,DYYMHGA0IF,Company 370,City 90,CA,93435,482870,1,A,,,,2766KH,CM1J2U1I9PXA,KTP3P3U7NWL1,2015-12-01,2030-09-15,1,22,36555600,23785691
TXN929623,8203YTS68D,2D1NGVBJ4Y,JR107HZ124,Company 906,City 72,US,96260,651424,3,B+,,,TSLA,K978KT,GSOWOV52QPPS,EE3VFFMFGCIG,2016-10-23,2036-04-18,4,3,40400205,23669413
TXN946409,T2UZVXOLLG,OPZ915GFAI,8QP5APY1WZ,Company 28,City 51,US,20701,817843,1,C,69-1547857,NYSE,MSFT,OZHDWV,CYLNJTOWZ3I1,5B3MH2T5PAIH,2015-08-30,2025-03-26,7,20,33212673,32216724
TXN174901,RCA38MOO2V,8CQZMP5OIB,BOVTTOK3AC,Company 762,City 21,FR,24361,684654,1,C,,NYSE,GOOGL,EPCXKX,GH42OAERI9TU,U7KW9XOTWB6O,2017-03-11,2036-08-25,7,27,45244405,40775965
TXN512597,B6KHN15RCP,KSRICP321U,AWGS8XRCD4,Company 488,City 38,US,87786,544024,1,B,72-6661617,,AAPL,1D3JXF,DCFQ8QDC5HYM,CT3AUG5D4TM1,2010-04-29,2027-04-09,10,15,6897255,26999964
TXN353221,S0QABI5B6L,NWYJUH3E93,AHBKATPFAO,Company 649,City 58,UK,63678,462700,3,C,,NYSE,MSFT,BYDFC1,I63IRA1PRBZ4,ALRAA56NNAD2,2019-07-14,2037-10-08,3,16,45326033,48584625
TXN365116,ZA454MBB6L,3FGRTFULAT,NE924LVPY8,Company 133,City 98,UK,59481,121200,3,A+,87-7469380,NYSE,TSLA,GDNV2X,SL6N13ZMFJ7Z,7FVOWT06DT3I,2025-12-18,2039-02-27,7,11,30713382,44268999
TXN670568,YWWWO3CZ4A,TP5EFE66BL,7D54J7R92G,Company 820,City 30,US,59080,979987,1,B,65-7057823,,GOOGL,WMXIRP,F1C4F437GJV9,9EUK6FJGWN7W,2025-08-17,2025-04-25,19,20,41968379,41055728
TXN480561,N3N1GPOZJG,ORQT0K7HF8,33PVBA39IY,Company 752,City 62,DE,57920,2690,3,A+,56-8743017,NYSE,,HOEJDR,GTJ4162X4YOD,RXT66U1K42S0,2024-03-09,2038-08-15,16,7,42480722,20944826
TXN842720,PQ70QGY681,7D0VZ64PXO,6S2A0VA4KQ,Company 496,City 100,UK,65953,774119,3,A,28-3570139,NYSE,AAPL,B5ZTZ3,6P2O2FEBGLKD,8WSZA0C369YZ,2012-11-06,2028-03-30,3,30,18149300,13023324
TXN283400,B17KROYBNA,8FLNYCVR9O,QYTOV7QPS9,Company 362,City 1,US,35669,334716,2,B,26-1608555,NASDAQ,MSFT,JK0P7Y,PEP4UIF4YGH0,VCD589BF9YN5,2016-05-21,2037-07-15,16,13,48972051,36026356
TXN519692,30HVKKLA8U,3Y1AKKUW4K,TV10RYD7L2,Company 391,City 43,UK,20429,109756,2,B+,,LSE,,BWNGJL,8S2AAPDJ9D6A,SEQNE1PSC4ZM,2018-11-02,2037-11-30,16,28,35087127,23219833
TXN533607,OF2GFEUYVO,07NXUTD1EA,VP1QDJKT8U,Company 854,City 99,UK,59446,601875,1,B,80-1210172,LSE,GOOGL,M7YGU3,XYCHQTPVLR8D,8GJ1SB9P8DTV,2011-07-12,2038-02-11,5,14,23080195,39862400
TXN916680,HX94BXPW1T,7S1RPJL5KP,WNT766KJW4,Company 101,City 100,UK,63669,598690,3,C,79-6314636,NYSE,MSFT,PYT49D,NPJUF54CMYGG,IQSNV5KLMYUQ,2024-06-08,2030-05-03,6,25,7002776,28722662
TXN738650,PV8YXK1SMZ,4HU4S2ZRJZ,JV4PECHA2F,Company 659,City 15,FR,99181,944294,3,A,22-9617326,NASDAQ,MSFT,M1NRRE,RCA0067GZARN,AS8IIELWLW1Y,2023-02-08,2037-12-08,16,29,26100212,37006774
TXN285059,1CW8D4VP2M,31MH3DSG4P,X4EA61XUGR,Company 13,City 28,UK,47618,221512,2,A+,32-3094324,NYSE,GOOGL,FWDDO1,KC764A7Q2RJG,6WHFANP7U4IY,2015-10-02,2032-12-19,19,3,49997636,5833820
TXN280709,3AOSM3KQUE,QPOWY9LNXJ,MUYTJ8CLP7,Company 668,City 36,FR,96323,347523,2,B+,,,,NJU6EC,JOP51C7L6DX9,YZ2UBGPIEKX8,2012-04-07,2039-10-18,0,8,1301906,33404765
TXN653839,1XVS28AIVU,GC4NVNQ414,7JJS3X4I08,Company 85,City 45,FR,39944,847619,2,B,73-2416095,NASDAQ,,GCZI27,2WVXB0O3SN1F,SVLWHROIO62B,2017-05-24,2030-03-19,9,21,39147202,17421166
TXN251351,EATCANJVE1,AXB15WNDND,53XCXDX16Z,Company 711,City 21,CA,36310,979894,3,A,92-7525872,NASDAQ,GOOGL,SI9QYY,72J933Y3O0W3,28QBDTX8M1X4,2021-07-09,2028-08-25,15,30,18573750,47444647
TXN497142,8PDIXTGV04,RL43BY89GM,9Y9U54MVF5,Company 7,City 33,US,85344,102397,2,C,79-3564227,LSE,AAPL,41TKVK,U9XKJVFQ7JRS,9I05H2GW9ORD,2017-06-13,2033-10-16,5,21,26709403,32632447
TXN618180,GJP80CLV3D,3HT260ASPC,CO17GJHVG9,Company 406,City 21,US,61512,562308,2,A,44-5292789,,AAPL,N7OHIT,IWXGXZOK11M8,YT6DR0TBKCDE,2020-04-09,2027-12-31,16,1,46313427,4097648
TXN255004,PGH5ITLD9M,75XAQS1G5K,AX9V9NL0GJ,Company 392,City 81,UK,74822,307320,1,C,93-8186521,,TSLA,GG8682,8WUK3SIFQM71,FG3X7ZN45SKV,2017-02-04,2027-12-04,16,22,8196845,4966351
TXN321292,6EGFENFHQ2,QCAS67S6F0,PBM2C020MU,Company 140,City 13,FR,72343,182685,3,A+,23-7407255,NASDAQ,GOOGL,X1VQD5,GXDW6J1ZVXGD,VGOIMJ7FUVPY,2016-05-16,2031-05-03,12,20,26847544,49736083
TXN584319,RLT9HH4W8D,UP4MBI3WP3,E8NJHRQABP,Company 721,City 51,US,41229,147873,3,A+,,LSE,AAPL,JN0RDP,IND51L9Y5C3B,ELONIEJUEK0R,2017-12-28,2035-09-27,4,28,8745610,29362750
TXN977553,7B3023HB6V,89B523G6DW,QHXB2R1YMA,Company 66,City 87,US,30304,634624,2,A,,,,DCVFSY,Q72PCYBL1T9Z,X0WBD9P408TC,2025-11-10,2025-03-23,5,19,21267380,41026229
TXN119203,VH3GIBNIGL,IAQZR6567N,YZDN8BBNPT,Company 599,City 67,CA,17376,310797,2,A+,79-4502948,NYSE,TSLA,X86KJ0,0FM9UROPZJVC,JMWCI1E7U77J,2018-02-10,2039-09-18,12,30,12705975,4036336
TXN762020,P7SB92IC9W,HY1NAX8U14,YU2PUYJRQ3,Company 220,City 61,CA,15365,535122,2,B+,,LSE,,8YE1GQ,YHZCMB6PGWRZ,RJS741UHWFD1,2024-06-07,2037-07-11,17,23,5805043,42523786
TXN883249,Z51ONTT8WM,ENTEYSWL6A,GNN8X0O6KS,Company 106,City 67,DE,61453,364038,1,C,,LSE,MSFT,TQGE7U,2VJC2RFV60UM,JZVSGN9UG6DJ,2021-05-21,2030-11-16,9,19,48777554,49854834
TXN378008,ZPCEF7Y4VU,HD25H20FHL,PN3M6YZ71R,Company 540,City 81,UK,45968,356074,3,A+,,LSE,TSLA,79ARLL,0IOVLYI5J2RL,LQTXGZ3QB9PS,2024-06-19,2031-05-24,12,21,11563324,1516938
TXN760513,SIXAYG0NB3,058TUC1J7L,1POW7AME12,Company 456,City 60,UK,42187,361424,1,C,38-7283238,NASDAQ,,XSPO88,IKU7962B2ZDS,SYSLDTAZVCX6,2016-02-09,2029-02-18,17,25,15864560,6667579
